iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ECU,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.404454,
ECU,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.404442,
ECU,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1022075.23,tonnes,annual,2023-10-03 21:10:36.404471,
ECU,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,1022075.23,tonnes,annual,2023-10-03 21:10:36.404479,
ECU,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,3743.87,tonnes,annual,2023-10-03 21:10:36.404463,
ECU,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.405104,
ECU,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.405091,
ECU,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1022075.23,tonnes,annual,2023-10-03 21:10:36.405121,
ECU,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,1022075.23,tonnes,annual,2023-10-03 21:10:36.405129,
ECU,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,3743.87,tonnes,annual,2023-10-03 21:10:36.405112,
EGY,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-11-16 17:30:53.683408,
EGY,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-11-16 17:30:53.683398,
EGY,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,4922560.99,tonnes,annual,2023-11-16 17:30:53.683424,
EGY,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,4922560.99,tonnes,annual,2023-11-16 17:30:53.683432,
EGY,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,18031.36,tonnes,annual,2023-11-16 17:30:53.683416,
EGY,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.405793,
EGY,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.40578,
EGY,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,4922560.99,tonnes,annual,2023-10-03 21:10:36.40581,
EGY,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,4922560.99,tonnes,annual,2023-10-03 21:10:36.405818,
EGY,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,18031.36,tonnes,annual,2023-10-03 21:10:36.405802,
EGY,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.406498,
EGY,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.406485,
EGY,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,5003270.24,tonnes,annual,2023-10-03 21:10:36.406516,
EGY,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,5003270.24,tonnes,annual,2023-10-03 21:10:36.406524,
EGY,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,18327.0,tonnes,annual,2023-10-03 21:10:36.406507,
EGY,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.407553,
EGY,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.40754,
EGY,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,4809071.3,tonnes,annual,2023-10-03 21:10:36.40757,
EGY,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,4809071.3,tonnes,annual,2023-10-03 21:10:36.407578,
EGY,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,17615.65,tonnes,annual,2023-10-03 21:10:36.407561,
EGY,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.408223,
EGY,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.408211,
EGY,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,6868158.94,tonnes,annual,2023-10-03 21:10:36.408239,
EGY,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,6868158.94,tonnes,annual,2023-10-03 21:10:36.408247,
EGY,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,25158.09,tonnes,annual,2023-10-03 21:10:36.408231,
EGY,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.408897,
EGY,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.408885,
EGY,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,4827366.58,tonnes,annual,2023-10-03 21:10:36.408913,
EGY,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,4827366.58,tonnes,annual,2023-10-03 21:10:36.408921,
EGY,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,17682.66,tonnes,annual,2023-10-03 21:10:36.408905,
EGY,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.409488,
EGY,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.409475,
EGY,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,5512273.96,tonnes,annual,2023-10-03 21:10:36.409517,
EGY,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,5512273.96,tonnes,annual,2023-10-03 21:10:36.409525,
EGY,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,20191.48,tonnes,annual,2023-10-03 21:10:36.409496,
EGY,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.410168,
EGY,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.410156,
EGY,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,5484442.11,tonnes,annual,2023-10-03 21:10:36.410185,
EGY,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,5484442.11,tonnes,annual,2023-10-03 21:10:36.410193,
EGY,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,20089.53,tonnes,annual,2023-10-03 21:10:36.410177,
ESP,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-11-16 17:30:53.683984,
ESP,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-11-16 17:30:53.683963,
ESP,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,4162223.32,tonnes,annual,2023-11-16 17:30:53.684,
ESP,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,4162223.32,tonnes,annual,2023-11-16 17:30:53.684008,
ESP,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,15246.24,tonnes,annual,2023-11-16 17:30:53.683992,
ESP,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.410748,
ESP,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.410736,
ESP,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,4162223.32,tonnes,annual,2023-10-03 21:10:36.410764,
ESP,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,4162223.32,tonnes,annual,2023-10-03 21:10:36.410772,
ESP,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,15246.24,tonnes,annual,2023-10-03 21:10:36.410756,
ESP,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.411407,
ESP,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.411393,
ESP,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,4210543.14,tonnes,annual,2023-10-03 21:10:36.411423,
ESP,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,4210543.14,tonnes,annual,2023-10-03 21:10:36.411431,
ESP,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,15423.23,tonnes,annual,2023-10-03 21:10:36.411415,
ESP,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.412389,
ESP,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.412377,
ESP,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,4551645.93,tonnes,annual,2023-10-03 21:10:36.412406,
ESP,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,4551645.93,tonnes,annual,2023-10-03 21:10:36.412413,
ESP,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,16672.7,tonnes,annual,2023-10-03 21:10:36.412397,
ESP,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.413139,
ESP,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.413127,
ESP,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,4478175.74,tonnes,annual,2023-10-03 21:10:36.413155,
ESP,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,4478175.74,tonnes,annual,2023-10-03 21:10:36.413163,
ESP,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,16403.57,tonnes,annual,2023-10-03 21:10:36.413147,
ESP,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.413792,
ESP,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.41378,
ESP,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,4325515.37,tonnes,annual,2023-10-03 21:10:36.413809,
ESP,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,4325515.37,tonnes,annual,2023-10-03 21:10:36.413816,
ESP,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,15844.38,tonnes,annual,2023-10-03 21:10:36.4138,
ESP,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.41462,
ESP,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.414607,
ESP,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,4167740.52,tonnes,annual,2023-10-03 21:10:36.414637,
ESP,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,4167740.52,tonnes,annual,2023-10-03 21:10:36.414644,
ESP,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,15266.45,tonnes,annual,2023-10-03 21:10:36.414628,
ESP,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.415297,
ESP,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.415285,
ESP,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,4167740.52,tonnes,annual,2023-10-03 21:10:36.415314,
ESP,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,4167740.52,tonnes,annual,2023-10-03 21:10:36.415321,
ESP,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,15266.45,tonnes,annual,2023-10-03 21:10:36.415305,
EST,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-11-16 17:30:53.684576,
EST,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-11-16 17:30:53.684566,
EST,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,254927.75,tonnes,annual,2023-11-16 17:30:53.684592,
EST,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,254927.75,tonnes,annual,2023-11-16 17:30:53.684601,
EST,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,933.8,tonnes,annual,2023-11-16 17:30:53.684584,
EST,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.416252,
EST,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.41624,
EST,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,254927.75,tonnes,annual,2023-10-03 21:10:36.416269,
EST,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,254927.75,tonnes,annual,2023-10-03 21:10:36.416398,
EST,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,933.8,tonnes,annual,2023-10-03 21:10:36.41626,
EST,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.417233,
EST,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.417221,
EST,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,221438.82,tonnes,annual,2023-10-03 21:10:36.41725,
EST,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,221438.82,tonnes,annual,2023-10-03 21:10:36.417257,
EST,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,811.13,tonnes,annual,2023-10-03 21:10:36.417241,
EST,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.417817,
EST,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.417805,
EST,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,241246.57,tonnes,annual,2023-10-03 21:10:36.417834,
EST,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,241246.57,tonnes,annual,2023-10-03 21:10:36.417841,
EST,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,883.69,tonnes,annual,2023-10-03 21:10:36.417826,
EST,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.41847,
EST,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.418458,
EST,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,251472.52,tonnes,annual,2023-10-03 21:10:36.418487,
EST,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,251472.52,tonnes,annual,2023-10-03 21:10:36.418494,
EST,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,921.14,tonnes,annual,2023-10-03 21:10:36.418478,
EST,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.419071,
EST,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.419059,
EST,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,302946.5,tonnes,annual,2023-10-03 21:10:36.419087,
EST,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,302946.5,tonnes,annual,2023-10-03 21:10:36.419094,
EST,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,1109.69,tonnes,annual,2023-10-03 21:10:36.419079,
EST,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.419659,
EST,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.419647,
EST,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,331218.84,tonnes,annual,2023-10-03 21:10:36.419676,
EST,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,331218.84,tonnes,annual,2023-10-03 21:10:36.419683,
EST,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,1213.26,tonnes,annual,2023-10-03 21:10:36.419667,
EST,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.420338,
EST,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.420326,
EST,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,331218.84,tonnes,annual,2023-10-03 21:10:36.420354,
EST,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,331218.84,tonnes,annual,2023-10-03 21:10:36.420361,
EST,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,1213.26,tonnes,annual,2023-10-03 21:10:36.420346,
ETH,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-11-16 17:30:53.685162,
ETH,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-11-16 17:30:53.685151,
ETH,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,1194814.28,tonnes,annual,2023-11-16 17:30:53.685177,
ETH,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,1194814.28,tonnes,annual,2023-11-16 17:30:53.685184,
ETH,agriculture,synthetic-fertilizer-application,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,4376.61,tonnes,annual,2023-11-16 17:30:53.685169,
ETH,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.420923,
ETH,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.420911,
ETH,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1194814.28,tonnes,annual,2023-10-03 21:10:36.420939,
ETH,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,1194814.28,tonnes,annual,2023-10-03 21:10:36.420946,
ETH,agriculture,synthetic-fertilizer-application,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,4376.61,tonnes,annual,2023-10-03 21:10:36.420931,
ETH,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.421935,
ETH,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.421909,
ETH,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1119719.19,tonnes,annual,2023-10-03 21:10:36.421991,
ETH,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,1119719.19,tonnes,annual,2023-10-03 21:10:36.421999,
ETH,agriculture,synthetic-fertilizer-application,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,4101.54,tonnes,annual,2023-10-03 21:10:36.421947,
ETH,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.422855,
ETH,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.422836,
ETH,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1339310.17,tonnes,annual,2023-10-03 21:10:36.422885,
ETH,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,1339310.17,tonnes,annual,2023-10-03 21:10:36.422899,
ETH,agriculture,synthetic-fertilizer-application,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,4905.9,tonnes,annual,2023-10-03 21:10:36.422868,
ETH,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.423657,
ETH,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.423643,
ETH,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1483531.21,tonnes,annual,2023-10-03 21:10:36.423681,
ETH,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,1483531.21,tonnes,annual,2023-10-03 21:10:36.423688,
ETH,agriculture,synthetic-fertilizer-application,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,5434.18,tonnes,annual,2023-10-03 21:10:36.42367,
ETH,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.424291,
ETH,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.424279,
ETH,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1546422.78,tonnes,annual,2023-10-03 21:10:36.424307,
ETH,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,1546422.78,tonnes,annual,2023-10-03 21:10:36.424315,
ETH,agriculture,synthetic-fertilizer-application,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,5664.55,tonnes,annual,2023-10-03 21:10:36.424299,
ETH,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.424984,
ETH,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.424972,
ETH,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1832989.14,tonnes,annual,2023-10-03 21:10:36.425001,
ETH,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,1832989.14,tonnes,annual,2023-10-03 21:10:36.425008,
ETH,agriculture,synthetic-fertilizer-application,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,6714.25,tonnes,annual,2023-10-03 21:10:36.424992,
ETH,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:10:36.425558,
ETH,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:10:36.425546,
ETH,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1910200.14,tonnes,annual,2023-10-03 21:10:36.425575,
ETH,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,1910200.14,tonnes,annual,2023-10-03 21:10:36.425582,
ETH,agriculture,synthetic-fertilizer-application,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,6997.07,tonnes,annual,2023-10-03 21:10:36.425566,
